image_path,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033677.jpg,2,2,4.8473687e-11,1.8654823e-23,1.0,1.052505e-17,3.4177278e-10,6.544468e-15,1.0286676e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033262.jpg,2,2,5.9142e-13,2.3688343e-19,1.0,1.3460657e-11,1.6467535e-08,1.2771116e-10,1.7923884e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032570.jpg,2,2,6.532674e-14,5.0682264e-20,1.0,3.250485e-19,4.951899e-12,3.74352e-15,1.318455e-19
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033264.jpg,2,2,5.1817395e-09,5.1106783e-23,1.0,3.835777e-22,7.9048476e-19,1.2146175e-19,1.0222e-23
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032665.jpg,2,2,1.2824743e-08,3.65427e-13,0.99998546,4.369972e-12,1.4510477e-05,3.187311e-13,3.284787e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033587.jpg,2,4,2.650066e-13,2.987195e-22,1.8020246e-06,2.717403e-15,0.9999628,3.5356188e-05,2.2132218e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032675.jpg,2,2,5.893872e-05,1.1906096e-17,0.9837769,3.3421394e-11,0.016151682,1.2402579e-05,8.321727e-10
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033449.jpg,2,2,0.1066906,1.3572628e-24,0.8933094,2.2757036e-16,2.5709582e-10,2.2357167e-17,6.4112555e-25
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033758.jpg,2,2,9.848027e-12,1.1375976e-13,1.0,2.3429848e-14,7.598518e-09,6.4082333e-12,1.8682693e-13
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032876.jpg,2,2,6.2907794e-17,8.3314417e-19,0.999826,1.0644086e-19,1.6395585e-10,0.00017400544,2.0120177e-19
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025157.jpg,2,0,0.9997981,1.3365341e-18,0.0002018442,1.1033765e-20,2.0661669e-11,4.0554105e-14,2.8286e-11
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026060.jpg,2,2,0.00023050672,1.017594e-19,0.9997695,3.4822967e-27,6.4619065e-20,3.6725057e-24,9.912615e-19
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029394.jpg,2,2,1.4677353e-07,4.095474e-28,0.9999999,1.1913024e-18,1.283658e-15,1.6671807e-17,3.0627547e-25
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026844.jpg,2,0,0.99974734,3.0199142e-13,0.0002521695,5.0105003e-10,1.4205209e-15,3.0573375e-09,5.1617747e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027374.jpg,2,2,5.6027964e-09,4.432232e-22,1.0,1.4191841e-23,2.5101793e-20,4.4149523e-22,7.1855466e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025507.jpg,2,2,0.11596071,2.6160123e-20,0.8840393,7.431634e-19,1.4246565e-22,1.1440604e-26,9.981651e-25
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028336.jpg,2,0,0.65135336,2.3162106e-06,0.34864435,2.7613683e-19,5.7103984e-19,4.2346952e-20,1.0852756e-21
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025838.jpg,2,2,6.179388e-07,3.965861e-21,0.99999857,8.905022e-19,7.5711444e-07,5.515925e-09,6.4275457e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027780.jpg,2,0,0.9992679,1.6664577e-15,0.0007321813,3.4742334e-13,1.4277572e-17,1.0257557e-21,2.1905448e-28
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024592.jpg,2,2,4.5019735e-09,1.5437327e-09,1.0,5.623046e-11,1.220464e-13,1.3946463e-09,9.284801e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030721.jpg,2,2,0.19923817,0.0002948985,0.80041146,1.2863943e-14,3.9262102e-10,9.448298e-15,5.5409782e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032168.jpg,2,2,4.1573644e-06,2.420629e-18,0.9999958,2.366321e-13,9.31832e-16,2.5690008e-12,1.2686978e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024505.jpg,2,2,1.9333584e-06,1.6103053e-14,0.9999981,3.1504722e-19,1.7115826e-11,1.6861898e-13,2.8685378e-19
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024626.jpg,2,0,0.9984022,7.664353e-19,0.0015978456,8.5451004e-23,6.555669e-19,8.514328e-21,3.815857e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024971.jpg,2,2,0.008251492,1.5259357e-18,0.9917355,6.324828e-18,1.1837521e-05,5.9971725e-08,1.1128168e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025485.jpg,2,0,0.994615,2.879805e-22,0.005384938,7.51242e-23,2.8672574e-12,1.2080769e-19,4.8082683e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028856.jpg,2,0,0.99932516,1.1232501e-15,0.00066669687,4.248023e-14,1.9092633e-07,8.039498e-06,3.0195405e-11
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030095.jpg,2,0,0.905894,1.000341e-16,0.00010584651,3.2247646e-12,0.094000235,5.1710116e-15,2.4706679e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024883.jpg,2,5,2.8539125e-14,5.7004488e-11,4.2713516e-08,4.701035e-07,1.2576866e-08,0.9999995,1.4904031e-09
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027295.jpg,2,2,0.0014779428,1.5039464e-17,0.998522,1.2744627e-14,7.087014e-08,5.5610005e-10,6.9646527e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032156.jpg,2,4,7.8373814e-11,2.841939e-16,1.7730939e-10,1.14479544e-10,1.0,1.6086064e-08,2.9045237e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030783.jpg,2,4,1.3081765e-06,7.429233e-16,9.1848406e-08,1.9102648e-08,0.99999857,9.643009e-09,1.7797652e-11
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030459.jpg,2,0,0.9546474,3.7295344e-17,0.04535258,9.128595e-13,1.2228673e-16,7.838661e-13,9.269581e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026861.jpg,2,0,0.9996495,2.21052e-09,0.00023228674,3.4216767e-13,0.00011817792,3.627072e-15,5.4595994e-10
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030208.jpg,2,2,0.026759284,1.6198859e-15,0.97324073,2.2291563e-22,5.454565e-20,6.29138e-19,1.9448855e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030723.jpg,2,2,0.069541745,7.272697e-16,0.93045825,5.3658205e-25,2.3398995e-11,8.94023e-20,3.6976906e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027969.jpg,2,5,0.002768714,1.508961e-13,0.2531565,2.0833673e-11,1.0827442e-09,0.7440683,6.3969787e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031851.jpg,2,2,3.7032155e-09,3.970599e-13,0.9999982,3.78425e-21,1.8162225e-06,1.690885e-14,1.2186262e-10
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029420.jpg,2,2,0.42632154,2.3452216e-14,0.5736783,5.8377185e-15,9.873751e-14,1.492272e-07,1.7713234e-10
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024381.jpg,2,2,0.32082132,3.2217716e-12,0.6791787,3.3541575e-17,8.67387e-11,6.405345e-14,9.711373e-13
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029991.jpg,2,0,0.9032942,0.096705794,8.2296026e-10,1.7115942e-10,9.325478e-23,3.6050107e-18,2.3178032e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031168.jpg,2,0,0.999997,1.5605268e-15,2.9480163e-06,7.632887e-18,3.289773e-17,1.5652319e-21,2.2353515e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024547.jpg,2,5,3.3130195e-06,9.952069e-17,5.4499605e-08,6.5208006e-10,6.879033e-05,0.9975867,0.0023411717
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029897.jpg,2,2,1.0861516e-09,5.628155e-18,1.0,2.3610086e-15,2.0816913e-08,1.29391914e-14,5.3946624e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027006.jpg,2,2,8.7503e-05,3.1393267e-16,0.9999125,3.4380676e-22,7.206581e-23,8.366022e-18,2.0729431e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028881.jpg,2,4,5.9529697e-07,1.8073956e-11,1.8656037e-08,4.2684974e-11,0.990063,0.009936413,1.2282814e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029311.jpg,2,0,0.99711037,9.471861e-18,0.002889581,2.0063907e-13,6.6642865e-18,1.2206067e-19,2.6152647e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025973.jpg,2,4,7.205261e-15,4.239432e-19,6.8895e-11,1.0121024e-11,1.0,1.446725e-12,3.252912e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031580.jpg,2,0,0.95915025,3.354851e-12,0.040845547,4.178921e-06,3.4421507e-10,3.768956e-11,1.0464978e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028389.jpg,2,0,0.8558512,2.1221028e-14,0.14414886,1.1062317e-08,9.430228e-13,1.0518576e-12,3.778542e-22
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028750.jpg,2,0,0.99995935,9.063937e-18,4.0694576e-05,3.7501267e-16,3.4227374e-13,1.059049e-21,1.0438758e-13
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026378.jpg,2,0,0.9939948,6.058054e-21,0.0060035856,8.267923e-18,9.883474e-13,4.332082e-17,1.6182773e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030683.jpg,2,5,3.5255255e-08,6.1812767e-18,6.3392076e-06,1.5156918e-14,2.9217725e-07,0.9999932,1.5731025e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025883.jpg,2,2,0.0001465313,2.943398e-09,0.9998535,6.4439854e-13,4.9196456e-09,5.361126e-09,1.2814877e-09
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031050.jpg,2,2,5.77192e-06,1.4788153e-22,0.9999943,3.1118588e-10,1.254664e-11,1.5642737e-12,1.4230124e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026316.jpg,2,4,4.558697e-10,7.337529e-14,6.270425e-07,2.406961e-10,0.99899894,0.0010005039,4.1320907e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031522.jpg,2,0,1.0,7.8657073e-13,1.7870004e-10,2.2246495e-21,1.6241703e-22,4.706772e-25,1.6098275e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032024.jpg,2,0,1.0,1.9956521e-16,1.3867054e-08,2.4521304e-23,3.8415554e-25,9.234807e-24,1.326401e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025374.jpg,2,4,3.7071125e-06,3.5860903e-19,0.0008060045,2.889294e-14,0.6850222,0.00054218376,0.31362602
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026365.jpg,2,4,9.094518e-15,7.496691e-14,2.8694525e-10,1.0940372e-06,0.68257296,0.31742594,9.776601e-13
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028656.jpg,2,5,4.141224e-19,1.0502224e-25,3.574224e-11,6.1497926e-13,3.0115962e-07,0.99999964,1.4178954e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031716.jpg,2,0,0.9105316,0.087381065,0.0020873672,7.839905e-09,8.41099e-09,1.3879976e-15,8.0669636e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027893.jpg,2,5,1.7254279e-09,3.1882134e-19,0.3311178,1.663226e-08,5.8410874e-06,0.66887635,9.980996e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030318.jpg,2,2,5.3381555e-06,1.1069208e-26,0.99999464,5.95344e-21,5.0922462e-21,7.424768e-20,2.0213017e-22
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028749.jpg,2,4,3.3716443e-09,5.782141e-20,3.5202028e-08,5.5873966e-14,0.9999472,5.225224e-05,5.368469e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026961.jpg,2,2,9.931087e-08,3.770588e-19,0.99998915,7.641949e-10,5.5943087e-06,5.1738893e-06,3.963407e-12
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025040.jpg,2,5,4.182477e-18,2.6192817e-13,6.2861444e-10,1.2073225e-07,2.813017e-06,0.999997,2.6561309e-11
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026704.jpg,2,0,0.7908387,4.891346e-14,0.12709935,4.6310337e-14,0.08206151,4.6098524e-12,4.963864e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029302.jpg,2,0,0.99843794,9.88895e-13,0.0015608874,1.5015578e-14,1.15266e-06,3.6896725e-10,3.793086e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030310.jpg,2,2,0.0062899007,1.386305e-20,0.9937099,3.4404128e-15,1.0423452e-07,1.0142297e-07,1.8498321e-11
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028229.jpg,2,0,0.99999785,1.0169846e-18,2.156817e-06,3.2184095e-20,7.11464e-18,1.9591191e-22,4.4331875e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025068.jpg,2,0,0.99944335,2.588492e-10,1.179054e-05,5.6487235e-16,5.8931397e-07,2.93227e-12,0.0005442065
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028943.jpg,2,0,0.936285,1.7137249e-13,0.063714996,8.68803e-18,2.4468857e-15,2.2265846e-19,7.661654e-13
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031980.jpg,2,0,0.99981827,3.138562e-17,0.00017674424,2.5257046e-20,5.270311e-12,3.454291e-16,4.97483e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028611.jpg,2,3,1.02464426e-07,4.745044e-10,1.0407801e-07,0.99999976,4.2223596e-17,1.1367485e-18,1.567594e-24
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027509.jpg,2,0,0.9983516,3.8780668e-16,0.0016484831,1.0618014e-19,2.809262e-17,6.787869e-21,2.967172e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030240.jpg,2,0,0.99984646,1.4596082e-17,0.0001535624,3.5898514e-20,7.4841275e-18,5.16081e-22,3.8513484e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026871.jpg,2,0,0.9353465,7.659474e-18,0.064653486,2.3008214e-15,1.7926844e-12,5.6189396e-13,8.145181e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027859.jpg,2,4,3.1875506e-06,8.71699e-18,3.78531e-06,7.56206e-15,0.99999225,5.2443454e-07,2.3684329e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029329.jpg,2,1,0.007571735,0.99170166,0.00072663743,3.9435885e-16,3.0712695e-16,5.391856e-14,9.29395e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028913.jpg,2,0,0.93439513,4.3664884e-11,0.06560483,6.421818e-11,1.3262602e-09,9.363734e-13,1.680852e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028165.jpg,2,2,0.01717671,9.9174e-19,0.98282325,1.3939571e-14,3.047657e-14,1.1237887e-18,2.9501266e-16
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031465.jpg,2,2,0.0005193048,6.935786e-15,0.99948066,3.339854e-17,1.4252747e-17,4.1891156e-17,3.668112e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031000.jpg,2,0,0.6892905,1.834157e-12,2.1846554e-05,2.0621983e-12,0.3106876,8.72929e-15,1.37537885e-17
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026276.jpg,2,0,0.99999905,4.450239e-21,9.874639e-07,8.0886743e-22,8.0571395e-22,8.499879e-30,1.0502217e-25
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027435.jpg,2,0,0.9943581,6.43365e-13,0.005641909,4.239653e-20,1.8695062e-23,1.6793414e-22,1.5785376e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028294.jpg,2,0,1.0,1.1191252e-18,1.3517375e-09,7.305334e-24,1.10533737e-16,1.6522324e-25,9.991172e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026803.jpg,2,0,0.9991959,1.5505237e-20,0.0008040859,7.592503e-22,6.0332734e-18,2.5991756e-20,1.4599836e-24
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026016.jpg,2,2,0.05033063,5.722183e-19,0.94966936,4.597903e-19,5.6844373e-11,1.8379974e-12,6.68837e-14
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029505.jpg,2,0,0.5116896,3.5273914e-07,0.48825768,1.126749e-11,1.2026603e-06,5.1138417e-05,1.0216119e-13
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026069.jpg,2,0,0.9845754,1.7462877e-21,0.015424551,1.9592806e-22,3.5493875e-19,1.1053503e-23,1.5199403e-22
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031528.jpg,2,0,0.9284088,1.5442191e-13,0.0715912,1.0694898e-14,2.9205323e-16,9.2619393e-17,5.9209592e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028490.jpg,2,0,0.9805807,8.445671e-20,0.019419348,8.6823855e-18,4.5973186e-12,1.2373516e-12,5.1464473e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031987.jpg,2,5,1.4709955e-17,3.922412e-15,0.053403333,6.892831e-13,2.0454913e-13,0.9465967,1.853923e-11
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026631.jpg,2,0,0.9980502,3.475227e-16,0.0018099579,1.9688502e-15,4.0775853e-05,5.0200725e-12,9.896922e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025710.jpg,2,2,8.579235e-07,9.3127884e-20,0.99999917,3.4487324e-28,8.4412905e-24,8.373099e-26,5.481316e-25
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030123.jpg,2,2,1.7211303e-13,2.8223847e-23,1.0,6.1323004e-19,3.7751347e-11,4.464272e-13,4.7693685e-15
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029872.jpg,2,2,9.5306785e-09,5.574292e-17,1.0,1.1427464e-22,3.56193e-21,8.345444e-22,5.806812e-18
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026530.jpg,2,0,0.91730267,1.02827646e-20,0.08269734,1.6206267e-21,3.8322916e-19,7.234829e-21,3.7320082e-20
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032498.jpg,2,2,0.022757862,2.5858066e-10,0.8949658,2.4051748e-11,0.0819542,0.00032209718,1.0779245e-10
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029778.jpg,2,0,0.9967269,7.142719e-22,0.0032730645,3.80718e-24,8.1608957e-19,6.322433e-28,3.8088852e-21
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029555.jpg,2,0,0.99760324,2.5246592e-21,0.0023967307,3.9409372e-21,5.2413274e-21,4.0162664e-25,8.130155e-24
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030173.jpg,2,2,9.6546665e-14,4.438909e-25,1.0,1.3697487e-25,1.1993921e-25,5.1646854e-18,1.380904e-23
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029012.jpg,2,2,1.2267957e-09,3.7034958e-13,0.9890131,2.0647193e-15,2.2645778e-11,0.010986944,1.0333869e-20
