reader_id,reader_expertise,test_session_id,round_number,question_number,test_mode,has_ai_assistance,image_id,isic_id,true_diagnosis,reader_diagnosis,is_correct,is_correct_numeric,clinical_decision,is_completed,expected_accuracy_2pl,age,yob,profession,gender
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,15,without_ai,False,243589,ISIC_5242239,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,16,with_ai,True,243589,ISIC_5242239,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,17,without_ai,False,244307,ISIC_0381744,AKIEC,NV,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,18,with_ai,True,244307,ISIC_0381744,AKIEC,VASC,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,19,without_ai,False,241807,ISIC_3088055,BCC,VASC,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,20,with_ai,True,241807,ISIC_3088055,BCC,BCC,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,21,without_ai,False,244674,ISIC_8981897,DF,DF,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,22,with_ai,True,244674,ISIC_8981897,DF,DF,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,23,without_ai,False,242776,ISIC_4757362,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,24,with_ai,True,242776,ISIC_4757362,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,25,without_ai,False,242677,ISIC_6137075,INF,DF,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,26,with_ai,True,242677,ISIC_6137075,INF,BCC,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,27,without_ai,False,242762,ISIC_8791057,VASC,VASC,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,28,with_ai,True,242762,ISIC_8791057,VASC,AKIEC,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,29,without_ai,False,241017,ISIC_6161217,SCCKA,VASC,False,0.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,a1dd0e2aa353b1a15111f77101f30670c49e7f05,1,30,with_ai,True,241017,ISIC_6161217,SCCKA,AKIEC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,1,without_ai,False,240979,ISIC_4763505,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,2,with_ai,True,240979,ISIC_4763505,BCC,AKIEC,False,0.0,local_therapy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,3,without_ai,False,243102,ISIC_0368554,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,4,with_ai,True,243102,ISIC_0368554,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,5,without_ai,False,243299,ISIC_7436110,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,6,with_ai,True,243299,ISIC_7436110,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,7,without_ai,False,243934,ISIC_3688805,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,8,with_ai,True,243934,ISIC_3688805,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,9,without_ai,False,242857,ISIC_2128070,SCCKA,BCC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,10,with_ai,True,242857,ISIC_2128070,SCCKA,BCC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,11,without_ai,False,243013,ISIC_8858676,BKL,BKL,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,12,with_ai,True,243013,ISIC_8858676,BKL,BKL,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,13,without_ai,False,244306,ISIC_3570541,VASC,VASC,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,14,with_ai,True,244306,ISIC_3570541,VASC,VASC,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,15,without_ai,False,243674,ISIC_0303344,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,16,with_ai,True,243674,ISIC_0303344,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,17,without_ai,False,244686,ISIC_2515838,OTHER_BENIGN,OTHER_BENIGN,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,18,with_ai,True,244686,ISIC_2515838,OTHER_BENIGN,OTHER_BENIGN,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,19,without_ai,False,242029,ISIC_8120902,AKIEC,AKIEC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,20,with_ai,True,242029,ISIC_8120902,AKIEC,AKIEC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,21,without_ai,False,240827,ISIC_5461210,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,22,with_ai,True,240827,ISIC_5461210,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,23,without_ai,False,243718,ISIC_7302180,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,24,with_ai,True,243718,ISIC_7302180,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,25,without_ai,False,244719,ISIC_0290183,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,26,with_ai,True,244719,ISIC_0290183,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,27,without_ai,False,243889,ISIC_6488682,BKL,BCC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,28,with_ai,True,243889,ISIC_6488682,BKL,BCC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,29,without_ai,False,241095,ISIC_9157592,DF,BCC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,d41d024b1eb2faf895abfbd586beba553db30798,2,30,with_ai,True,241095,ISIC_9157592,DF,AKIEC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,1,without_ai,False,243774,ISIC_8508207,BKL,BKL,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,2,with_ai,True,243774,ISIC_8508207,BKL,BKL,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,3,without_ai,False,241768,ISIC_4478363,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,4,with_ai,True,241768,ISIC_4478363,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,5,without_ai,False,242863,ISIC_8042747,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,6,with_ai,True,242863,ISIC_8042747,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,7,without_ai,False,244420,ISIC_0311944,INF,OTHER_BENIGN,False,0.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,8,with_ai,True,244420,ISIC_0311944,INF,OTHER_BENIGN,False,0.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,9,without_ai,False,244070,ISIC_8040056,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,10,with_ai,True,244070,ISIC_8040056,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,11,without_ai,False,241255,ISIC_0350747,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,12,with_ai,True,241255,ISIC_0350747,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,13,without_ai,False,241596,ISIC_1996485,VASC,VASC,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,14,with_ai,True,241596,ISIC_1996485,VASC,VASC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,15,without_ai,False,241826,ISIC_9442868,AKIEC,BKL,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,16,with_ai,True,241826,ISIC_9442868,AKIEC,BKL,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,17,without_ai,False,242070,ISIC_6070426,DF,INF,False,0.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,18,with_ai,True,242070,ISIC_6070426,DF,INF,False,0.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,19,without_ai,False,241643,ISIC_5513367,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,20,with_ai,True,241643,ISIC_5513367,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,21,without_ai,False,241813,ISIC_9002119,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,22,with_ai,True,241813,ISIC_9002119,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,23,without_ai,False,244015,ISIC_7034620,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,24,with_ai,True,244015,ISIC_7034620,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,25,without_ai,False,241771,ISIC_8604662,SCCKA,AKIEC,False,0.0,local_therapy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,26,with_ai,True,241771,ISIC_8604662,SCCKA,AKIEC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,27,without_ai,False,243321,ISIC_8319384,BKL,SCCKA,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,28,with_ai,True,243321,ISIC_8319384,BKL,SCCKA,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,29,without_ai,False,244879,ISIC_7340333,NV,BCC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,30,with_ai,True,244879,ISIC_7340333,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,1,without_ai,False,241588,ISIC_8912166,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,2,with_ai,True,241588,ISIC_8912166,MEL,MEL,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,3,without_ai,False,243017,ISIC_2205902,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,4,with_ai,True,243017,ISIC_2205902,NV,NV,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,5,without_ai,False,240452,ISIC_5587236,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,6,with_ai,True,240452,ISIC_5587236,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,7,without_ai,False,241827,ISIC_6171588,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,8,with_ai,True,241827,ISIC_6171588,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,9,without_ai,False,241463,ISIC_8616033,MEL,OTHER_BENIGN,False,0.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,10,with_ai,True,241463,ISIC_8616033,MEL,OTHER_BENIGN,False,0.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,11,without_ai,False,241004,ISIC_1708907,VASC,VASC,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,12,with_ai,True,241004,ISIC_1708907,VASC,VASC,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,13,without_ai,False,241921,ISIC_3788562,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,14,with_ai,True,241921,ISIC_3788562,BCC,BCC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,15,without_ai,False,242230,ISIC_1266614,AKIEC,AKIEC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,16,with_ai,True,242230,ISIC_1266614,AKIEC,AKIEC,True,1.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,17,without_ai,False,243191,ISIC_2510819,SCCKA,AKIEC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,18,with_ai,True,243191,ISIC_2510819,SCCKA,AKIEC,False,0.0,biopsy,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,19,without_ai,False,241652,ISIC_7896796,BKL,BKL,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,20,with_ai,True,241652,ISIC_7896796,BKL,BKL,True,1.0,dismiss,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,21,without_ai,False,241472,ISIC_6353654,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,22,with_ai,True,241472,ISIC_6353654,NV,NV,True,1.0,monitor,True,0.822346603,,,boardCertifiedDermatologist,
